route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
klaipeda_bus_8_AP,164662,A8-07-6-260312-ba-1830,Autobusų stotis,1,659138,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-04-6-260312-ba-1840,Autobusų stotis,1,659133,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-05-6-260312-ba-1900,Autobusų stotis,1,659134,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-06-6-260312-ba-1910,Autobusų stotis,1,659140,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-01-6-260312-ba-1930,Autobusų stotis,1,659139,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-02-6-260312-ba-1940,Autobusų stotis,1,659136,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-03-6-260312-ba-2000,Autobusų stotis,1,659137,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-07-6-260312-ba-2010,Autobusų stotis,1,659138,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-04-6-260312-ba-2030,Autobusų stotis,1,659133,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-05-6-260312-ba-2040,Autobusų stotis,1,659134,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-01-6-260312-ba-2100,Autobusų stotis,1,659139,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-02-6-260312-ba-2110,Autobusų stotis,1,659136,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-06-6-260312-ba-2120,Autobusų stotis,1,659140,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-03-6-260312-ba-2130,Autobusų stotis,1,659137,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-07-6-260312-ba-2150,Autobusų stotis,1,659138,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-04-6-260312-ba-2200,Autobusų stotis,1,659133,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-05-6-260312-ba-2220,Autobusų stotis,1,659134,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-01-6-260312-ba-2230,Autobusų stotis,1,659139,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-06-6-260312-ba-2250,Autobusų stotis,1,659140,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-03-6-260312-ba-2300,Autobusų stotis,1,659137,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-07-6-260312-ba-2310,Autobusų stotis,1,659138,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-04-6-260312-ba-2330,Autobusų stotis,1,659133,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-05-6-260312-ba-2350,Autobusų stotis,1,659134,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164662,A8-06-6-260312-ba-2400,Autobusų stotis,1,659140,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-0510,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-02-7-260312-ba-0550,Autobusų stotis,1,659144,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-0600,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-0620,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-0630,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-0650,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-0700,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-02-7-260312-ba-0710,Autobusų stotis,1,659144,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-0720,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-0740,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-07-7-260312-ba-0750,Autobusų stotis,1,659146,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-0800,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-0810,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-0830,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-02-7-260312-ba-0840,Autobusų stotis,1,659144,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-0850,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-0900,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-07-7-260312-ba-0910,Autobusų stotis,1,659146,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-08-7-260312-ba-0920,Autobusų stotis,1,659143,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-0940,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-0950,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-1010,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-02-7-260312-ba-1020,Autobusų stotis,1,659144,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-07-7-260312-ba-1040,Autobusų stotis,1,659146,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-1050,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-08-7-260312-ba-1100,Autobusų stotis,1,659143,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-1110,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-1120,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-1130,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-1150,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-02-7-260312-ba-1200,Autobusų stotis,1,659144,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-07-7-260312-ba-1210,Autobusų stotis,1,659146,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-1220,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-08-7-260312-ba-1230,Autobusų stotis,1,659143,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-1240,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-1300,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-1310,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-02-7-260312-ba-1320,Autobusų stotis,1,659144,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-1330,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-1350,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-07-7-260312-ba-1400,Autobusų stotis,1,659146,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-1410,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-1420,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-1430,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-02-7-260312-ba-1450,Autobusų stotis,1,659144,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-1500,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-1510,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-08-7-260312-ba-1520,Autobusų stotis,1,659143,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-07-7-260312-ba-1530,Autobusų stotis,1,659146,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-1540,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-1600,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-1610,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-1630,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-1640,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-08-7-260312-ba-1700,Autobusų stotis,1,659143,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-1710,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-1730,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-1740,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-1800,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-1810,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-08-7-260312-ba-1830,Autobusų stotis,1,659143,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-1840,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-1900,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-1920,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-1940,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-2000,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-2020,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-2050,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-01-7-260312-ba-2110,Autobusų stotis,1,659147,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-2130,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-2150,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-2210,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-2230,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-2250,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-03-7-260312-ba-2310,Autobusų stotis,1,659145,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-04-7-260312-ba-2330,Autobusų stotis,1,659141,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-05-7-260312-ba-2350,Autobusų stotis,1,659142,klaipeda_bus_8_b-a,
klaipeda_bus_8_AP,164663,A8-06-7-260312-ba-2400,Autobusų stotis,1,659148,klaipeda_bus_8_b-a,
klaipeda_bus_8E_AP,164660,A8-05-1-260312-ab-0700,Jūrininkų st.,0,659119,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-07-1-260312-ab-0720,Jūrininkų st.,0,659124,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-08-1-260312-ab-0730,Jūrininkų st.,0,659117,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-10-1-260312-ab-0750,Jūrininkų st.,0,659120,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-11-1-260312-ab-0800,Jūrininkų st.,0,659123,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-13-1-260312-ab-0810,Jūrininkų st.,0,659122,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-14-1-260312-ab-0820,Jūrininkų st.,0,659125,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-03-1-260312-ab-0850,Jūrininkų st.,0,659126,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-08-1-260312-ab-0900,Jūrininkų st.,0,659117,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-16-1-260312-ab-1600,Jūrininkų st.,0,659132,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-02-1-260312-ab-1610,Jūrininkų st.,0,659129,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-11-1-260312-ab-1630,Jūrininkų st.,0,659123,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-12-1-260312-ab-1650,Jūrininkų st.,0,659130,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-13-1-260312-ab-1700,Jūrininkų st.,0,659122,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-07-1-260312-ab-1710,Jūrininkų st.,0,659124,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-04-1-260312-ab-1720,Jūrininkų st.,0,659128,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-01-1-260312-ab-1740,Jūrininkų st.,0,659127,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-05-1-260312-ab-1750,Jūrininkų st.,0,659119,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-15-1-260312-ab-1820,Jūrininkų st.,0,659131,klaipeda_bus_8E_a-b,
klaipeda_bus_8E_AP,164660,A8-05-1-260312-ba-0620,Ligoninės,1,659119,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-07-1-260312-ba-0640,Ligoninės,1,659124,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-08-1-260312-ba-0640,Ligoninės,1,659117,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-10-1-260312-ba-0700,Ligoninės,1,659120,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-11-1-260312-ba-0710,Ligoninės,1,659123,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-13-1-260312-ba-0720,Ligoninės,1,659122,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-14-1-260312-ba-0730,Ligoninės,1,659125,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-03-1-260312-ba-0800,Ligoninės,1,659126,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-08-1-260312-ba-0810,Ligoninės,1,659117,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-16-1-260312-ba-1510,Ligoninės,1,659132,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-02-1-260312-ba-1520,Ligoninės,1,659129,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-11-1-260312-ba-1540,Ligoninės,1,659123,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-12-1-260312-ba-1550,Ligoninės,1,659130,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-13-1-260312-ba-1610,Ligoninės,1,659122,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-07-1-260312-ba-1620,Ligoninės,1,659124,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-04-1-260312-ba-1630,Ligoninės,1,659128,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-01-1-260312-ba-1650,Ligoninės,1,659127,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-05-1-260312-ba-1700,Ligoninės,1,659119,klaipeda_bus_8E_b-a,
klaipeda_bus_8E_AP,164660,A8-15-1-260312-ba-1730,Ligoninės,1,659131,klaipeda_bus_8E_b-a,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-0500,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-0520,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-0530,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-0550,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-0600,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-06-1-260209-ab-0610,Ligoninės,0,651612,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-07-1-260209-ab-0620,Ligoninės,0,651611,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-0630,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-0640,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-08-1-260209-ab-0650,Ligoninės,0,651614,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-0700,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-09-1-260209-ab-0710,Ligoninės,0,651615,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-0720,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-10-1-260209-ab-0730,Ligoninės,0,651619,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-0740,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-06-1-260209-ab-0750,Ligoninės,0,651612,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-07-1-260209-ab-0810,Ligoninės,0,651611,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-0820,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-0840,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-08-1-260209-ab-0850,Ligoninės,0,651614,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-09-1-260209-ab-0910,Ligoninės,0,651615,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-0920,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-10-1-260209-ab-0930,Ligoninės,0,651619,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-0940,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-1000,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-06-1-260209-ab-1010,Ligoninės,0,651612,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-07-1-260209-ab-1020,Ligoninės,0,651611,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-1030,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-1040,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-08-1-260209-ab-1100,Ligoninės,0,651614,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-1110,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-09-1-260209-ab-1120,Ligoninės,0,651615,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-1130,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-1140,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-06-1-260209-ab-1150,Ligoninės,0,651612,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-10-1-260209-ab-1200,Ligoninės,0,651619,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-07-1-260209-ab-1210,Ligoninės,0,651611,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-1220,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-1230,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-08-1-260209-ab-1240,Ligoninės,0,651614,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-1250,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-09-1-260209-ab-1300,Ligoninės,0,651615,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-1310,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-1320,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-06-1-260209-ab-1330,Ligoninės,0,651612,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-10-1-260209-ab-1340,Ligoninės,0,651619,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-07-1-260209-ab-1350,Ligoninės,0,651611,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-1400,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-1410,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-08-1-260209-ab-1420,Ligoninės,0,651614,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-1430,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-09-1-260209-ab-1440,Ligoninės,0,651615,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-1450,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-1510,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-06-1-260209-ab-1520,Ligoninės,0,651612,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-10-1-260209-ab-1530,Ligoninės,0,651619,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-1540,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-1550,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-07-1-260209-ab-1610,Ligoninės,0,651611,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-1620,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-08-1-260209-ab-1630,Ligoninės,0,651614,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-1640,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-09-1-260209-ab-1700,Ligoninės,0,651615,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-1710,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-06-1-260209-ab-1730,Ligoninės,0,651612,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-10-1-260209-ab-1740,Ligoninės,0,651619,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-07-1-260209-ab-1800,Ligoninės,0,651611,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-1810,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-1820,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-1840,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-09-1-260209-ab-1850,Ligoninės,0,651615,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-1910,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-1920,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-10-1-260209-ab-1940,Ligoninės,0,651619,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-1950,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-2010,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-2030,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-04-1-260209-ab-2040,Ligoninės,0,651617,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-05-1-260209-ab-2100,Ligoninės,0,651610,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-01-1-260209-ab-2120,Ligoninės,0,651618,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-02-1-260209-ab-2140,Ligoninės,0,651613,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,162695,A9-03-1-260209-ab-2150,Ligoninės,0,651616,klaipeda_bus_9_a-b,
klaipeda_bus_9_AP,158160,A9-01-6-251115-ab-0630,Ligoninės,0,634824,klaipeda_bus_9_a-b,
